segment_id,celex,node_id,tipo,identificatore,llm_status,evidence,provisions_raw,lamf_L1,lamf_L2,lamf_L3,lamf_L4,entropy,dominant_lamf,articolo_id
32022R2560__9,32022R2560,32022R2560,articolo,9,ok,"[{""testo"": ""Article 9 Ex officio review of foreign subsidies 1. The Commission may on its own initiative examine information from any source,"", ""layer"": ""L1"", ""motivo"": ""Establishes Commission's power to initiate ex officio reviews""}, {""testo"": ""including Member States, a natural or legal person or an association, regarding alleged foreign subsidies distorting the internal market. 2. Ex officio reviews into public procurements shall be lim..."", ""layer"": ""L2"", ""motivo"": ""Specifies scope and limits of ex officio reviews in public procurement""}]","[{""start"": 1, ""end"": 21, ""label"": ""level_1"", ""reason"": ""Establishes Commission's power to initiate ex officio reviews""}, {""start"": 22, ""end"": 74, ""label"": ""level_2"", ""reason"": ""Specifies scope and limits of ex officio reviews in public procurement""}]",28.38,71.62,0.0,0.0,0.4302885238337576,L2,9
32022R2560__10_p1,32022R2560,32022R2560,articolo,10_p1,ok,"[{""testo"": ""1. Where the Commission considers that the information referred to in Article 9 indicates the possibility that a"", ""layer"": ""L2"", ""motivo"": ""Specifies procedural step for Commission to seek information to assess subsidy""}, {""testo"": ""foreign subsidy distorting the internal market exists, the Commission shall seek all the information it considers necessary"", ""layer"": ""L2"", ""motivo"": ""Details Commission's powers to gather information for preliminary assessment""}]","[{""start"": 1, ""end"": 18, ""label"": ""level_2"", ""reason"": ""Specifies procedural step for Commission to seek information to assess subsidy""}, {""start"": 19, ""end"": 35, ""label"": ""level_2"", ""reason"": ""Details Commission's powers to gather information for preliminary assessment""}]",0.0,100.0,0.0,0.0,0.0,L2,10_p1
32022R2560__10_p2,32022R2560,32022R2560,articolo,10_p2,ok,"[{""testo"": ""(a) request information in accordance with Article 13; and"", ""layer"": ""L2"", ""motivo"": ""Specifies procedural requirement to request information under Article 13""}]","[{""start"": 1, ""end"": 9, ""label"": ""level_2"", ""reason"": ""Specifies procedural requirement to request information under Article 13""}]",0.0,100.0,0.0,0.0,0.0,L2,10_p2
32022R2560__10_p3,32022R2560,32022R2560,articolo,10_p3,ok,"[{""testo"": ""(b) conduct inspections within and outside the"", ""layer"": ""L4"", ""motivo"": ""Describes inspection activities for monitoring and enforcement""}, {""testo"": ""Union in accordance with Article 14 or Article"", ""layer"": ""L4"", ""motivo"": ""References legal basis for inspections and enforcement powers""}]","[{""start"": 1, ""end"": 7, ""label"": ""level_4"", ""reason"": ""Describes inspection activities for monitoring and enforcement""}, {""start"": 8, ""end"": 15, ""label"": ""level_4"", ""reason"": ""References legal basis for inspections and enforcement powers""}]",0.0,0.0,0.0,100.0,0.0,L4,10_p3
32022R2560__10_p4,32022R2560,32022R2560,articolo,10_p4,ok,"[{""testo"": ""2. Where a Member State has informed the Commission that a relevant national procedure is envisaged or has"", ""layer"": ""L4"", ""motivo"": ""Establishes obligation to inform Member State of preliminary review start""}, {""testo"": ""been opened, the Commission shall inform that Member State of the start of the preliminary review. In"", ""layer"": ""L4"", ""motivo"": ""Requires informing contracting authority/entity about preliminary review start""}]","[{""start"": 1, ""end"": 18, ""label"": ""level_4"", ""reason"": ""Establishes obligation to inform Member State of preliminary review start""}, {""start"": 19, ""end"": 35, ""label"": ""level_4"", ""reason"": ""Requires informing contracting authority/entity about preliminary review start""}]",0.0,0.0,0.0,100.0,0.0,L4,10_p4
32022R2560__10_p5,32022R2560,32022R2560,articolo,10_p5,ok,"[{""testo"": ""3. Where the Commission, based on the preliminary review, has sufficient indications that an undertaking has been granted a foreign subsidy that distorts the internal market, it"", ""layer"": ""L4"", ""motivo"": ""Establishes Commission's power to act on distortive foreign subsidies""}]","[{""start"": 1, ""end"": 27, ""label"": ""level_4"", ""reason"": ""Establishes Commission's power to act on distortive foreign subsidies""}]",0.0,0.0,0.0,100.0,0.0,L4,10_p5
32022R2560__10_p6,32022R2560,32022R2560,articolo,10_p6,ok,"[{""testo"": ""(a) adopt a decision to initiate an in-depth investigation (‘decision to initiate the in-depth investigation’)"", ""layer"": ""L4"", ""motivo"": ""Decision initiates in-depth investigation, a supervisory enforcement act""}, {""testo"": ""which summarises the relevant issues of fact and law and includes the preliminary assessment of the existence of a foreign subsidy and of the actual or potential distortion in the internal market;"", ""layer"": ""L4"", ""motivo"": ""Summarises facts, law, and preliminary assessment for enforcement""}]","[{""start"": 1, ""end"": 15, ""label"": ""level_4"", ""reason"": ""Decision initiates in-depth investigation, a supervisory enforcement act""}, {""start"": 16, ""end"": 47, ""label"": ""level_4"", ""reason"": ""Summarises facts, law, and preliminary assessment for enforcement""}]",0.0,0.0,0.0,100.0,0.0,L4,10_p6
32022R2560__10_p7,32022R2560,32022R2560,articolo,10_p7,ok,"[{""testo"": ""(b) inform the undertaking under investigation;"", ""layer"": ""L4"", ""motivo"": ""Assigns responsibility to inform the undertaking under investigation""}]","[{""start"": 1, ""end"": 6, ""label"": ""level_4"", ""reason"": ""Assigns responsibility to inform the undertaking under investigation""}]",0.0,0.0,0.0,100.0,0.0,L4,10_p7
32022R2560__10_p9,32022R2560,32022R2560,articolo,10_p9,ok,"[{""testo"": ""(d) publish a notice in the Official Journal of the European Union inviting the submission of views in writing within a period of time prescribed by the Commission."", ""layer"": ""L2"", ""motivo"": ""Specifies procedural requirement and timeline for submission of views""}]","[{""start"": 1, ""end"": 28, ""label"": ""level_2"", ""reason"": ""Specifies procedural requirement and timeline for submission of views""}]",0.0,100.0,0.0,0.0,0.0,L2,10_p9
32022R2560__10_p8,32022R2560,32022R2560,articolo,10_p8,ok,"[{""testo"": ""(c) inform Member States and, where the in-depth investigation is initiated in relation to a public procurement procedure, the contracting authority or contracting entity concerned;"", ""layer"": ""L4"", ""motivo"": ""Assigns responsibility to inform Member States and contracting authorities""}]","[{""start"": 1, ""end"": 25, ""label"": ""level_4"", ""reason"": ""Assigns responsibility to inform Member States and contracting authorities""}]",0.0,0.0,0.0,100.0,0.0,L4,10_p8
32022R2560__10_p10,32022R2560,32022R2560,articolo,10_p10,ok,"[{""testo"": ""4. Where the Commission, in the course of a preliminary review, concludes that there are insufficient indications to"", ""layer"": ""L4"", ""motivo"": ""Describes closing preliminary review and informing parties, a compliance step""}, {""testo"": ""initiate an in-depth investigation, either because there is no foreign subsidy or because there are insufficient indications of an actual or potential distortion in the internal market, it shall cl..."", ""layer"": ""L4"", ""motivo"": ""Specifies notification to undertakings, Member States, and contracting authorities""}]","[{""start"": 1, ""end"": 18, ""label"": ""level_4"", ""reason"": ""Describes closing preliminary review and informing parties, a compliance step""}, {""start"": 19, ""end"": 89, ""label"": ""level_4"", ""reason"": ""Specifies notification to undertakings, Member States, and contracting authorities""}]",0.0,0.0,0.0,100.0,0.0,L4,10_p10
32022R2560__11_p1,32022R2560,32022R2560,articolo,11_p1,ok,"[{""testo"": ""Article 11 In-depth"", ""layer"": ""L1"", ""motivo"": ""Defines the concept and scope of in-depth investigation""}]","[{""start"": 1, ""end"": 3, ""label"": ""level_1"", ""reason"": ""Defines the concept and scope of in-depth investigation""}, {""start"": 4, ""end"": 4, ""label"": ""unassigned"", ""reason"": ""Single word 'investigation' without context""}]",100.0,0.0,0.0,0.0,0.0,L1,11_p1
32022R2560__11_p2,32022R2560,32022R2560,articolo,11_p2,ok,"[{""testo"": ""1. During the in-depth investigation, the Commission shall further assess the foreign subsidy identified in the decision to"", ""layer"": ""L4"", ""motivo"": ""Assessment and information gathering during in-depth investigation ensures compliance""}, {""testo"": ""initiate the in-depth investigation and seek all the information it considers necessary in accordance with Articles 13, 14 and"", ""layer"": ""L4"", ""motivo"": ""Refers to powers to obtain information under specific articles for enforcement""}]","[{""start"": 1, ""end"": 18, ""label"": ""level_4"", ""reason"": ""Assessment and information gathering during in-depth investigation ensures compliance""}, {""start"": 19, ""end"": 37, ""label"": ""level_4"", ""reason"": ""Refers to powers to obtain information under specific articles for enforcement""}]",0.0,0.0,0.0,100.0,0.0,L4,11_p2
32022R2560__11_p3,32022R2560,32022R2560,articolo,11_p3,ok,"[{""testo"": ""2. Where the Commission finds, pursuant to Articles 4 to 6, that a foreign subsidy distorts the internal"", ""layer"": ""L1"", ""motivo"": ""Defines Commission's power to adopt decisions imposing redressive measures""}, {""testo"": ""market, it may adopt an implementing act in the form of a decision imposing redressive measures (‘decision"", ""layer"": ""L4"", ""motivo"": ""Sets procedural rule for adopting implementing acts via advisory procedure""}]","[{""start"": 1, ""end"": 18, ""label"": ""level_1"", ""reason"": ""Defines Commission's power to adopt decisions imposing redressive measures""}, {""start"": 19, ""end"": 35, ""label"": ""level_4"", ""reason"": ""Sets procedural rule for adopting implementing acts via advisory procedure""}]",51.43,0.0,0.0,48.57,0.49970494161658435,L1,11_p3
32022R2560__11_p7,32022R2560,32022R2560,articolo,11_p7,ok,"[{""testo"": ""(b) a distortion in the internal market is outweighed by positive effects within the meaning of Article"", ""layer"": ""L3"", ""motivo"": ""Clarifies balancing test interpretation and application""}]","[{""start"": 1, ""end"": 18, ""label"": ""level_3"", ""reason"": ""Clarifies balancing test interpretation and application""}]",0.0,0.0,100.0,0.0,0.0,L3,11_p7
32022R2560__11_p5,32022R2560,32022R2560,articolo,11_p5,ok,"[{""testo"": ""4. The Commission shall adopt an implementing act in the form of a decision to raise no objection (‘no objection decision’)"", ""layer"": ""L1"", ""motivo"": ""Delegation clause empowering Commission to adopt implementing act""}]","[{""start"": 1, ""end"": 21, ""label"": ""level_1"", ""reason"": ""Delegation clause empowering Commission to adopt implementing act""}, {""start"": 22, ""end"": 25, ""label"": ""unassigned"", ""reason"": ""Incomplete conditional clause without normative content""}]",100.0,0.0,0.0,0.0,0.0,L1,11_p5
32022R2560__11_p6,32022R2560,32022R2560,articolo,11_p6,ok,"[{""testo"": ""(a) the preliminary assessment as set out in its decision to initiate the in-depth investigation is not confirmed;"", ""layer"": ""L4"", ""motivo"": ""Decision on preliminary assessment confirmation concerns enforcement and compliance""}]","[{""start"": 1, ""end"": 18, ""label"": ""level_4"", ""reason"": ""Decision on preliminary assessment confirmation concerns enforcement and compliance""}, {""start"": 19, ""end"": 19, ""label"": ""unassigned"", ""reason"": ""Conjunction 'or' does not form a separate provision""}]",0.0,0.0,0.0,100.0,0.0,L4,11_p6
32022R2560__11_p4,32022R2560,32022R2560,articolo,11_p4,ok,"[{""testo"": ""3. Where the Commission, pursuant to Articles 4 to 6, finds that a foreign subsidy distorts the internal market and the undertaking under investigation offers commitments which the Commission deems..."", ""layer"": ""L4"", ""motivo"": ""Decision making and binding commitments enforce compliance with remedies""}, {""testo"": ""with commitments’). A decision accepting the repayment of a foreign subsidy in accordance with Article 7(6) shall be considered a decision with commitments. That"", ""layer"": ""L4"", ""motivo"": ""Acceptance of repayment as binding decision enforces compliance""}, {""testo"": ""implementing act shall be adopted in accordance with the advisory procedure referred to in Article 48(2)."", ""layer"": ""L1"", ""motivo"": ""Procedure for adopting implementing acts defines institutional process""}]","[{""start"": 1, ""end"": 63, ""label"": ""level_4"", ""reason"": ""Decision making and binding commitments enforce compliance with remedies""}, {""start"": 64, ""end"": 87, ""label"": ""level_4"", ""reason"": ""Acceptance of repayment as binding decision enforces compliance""}, {""start"": 88, ""end"": 103, ""label"": ""level_1"", ""reason"": ""Procedure for adopting implementing acts defines institutional process""}]",15.53,0.0,0.0,84.47,0.3114730723213499,L4,11_p4
32022R2560__11_p8,32022R2560,32022R2560,articolo,11_p8,ok,"[{""testo"": ""6. That implementing act shall be adopted in accordance with the advisory procedure referred to in Article 48(2)."", ""layer"": ""L1"", ""motivo"": ""Delegation clause establishing implementing act adoption procedure""}]","[{""start"": 1, ""end"": 18, ""label"": ""level_1"", ""reason"": ""Delegation clause establishing implementing act adoption procedure""}]",100.0,0.0,0.0,0.0,0.0,L1,11_p8
32022R2560__11_p9,32022R2560,32022R2560,articolo,11_p9,ok,"[{""testo"": ""5. The Commission shall, as far as possible, endeavour to adopt a decision within a period of 18 months"", ""layer"": ""L2"", ""motivo"": ""Specifies timeline for adopting decision in in-depth investigation""}]","[{""start"": 1, ""end"": 19, ""label"": ""level_2"", ""reason"": ""Specifies timeline for adopting decision in in-depth investigation""}]",0.0,100.0,0.0,0.0,0.0,L2,11_p9
32022R2560__12_p2,32022R2560,32022R2560,articolo,12_p2,ok,"[{""testo"": ""(a) there are sufficient indications that a financial contribution constitutes a foreign subsidy and distorts the internal market; and"", ""layer"": ""L2"", ""motivo"": ""Specifies conditions for assessment of foreign subsidy distorting market""}]","[{""start"": 1, ""end"": 19, ""label"": ""level_2"", ""reason"": ""Specifies conditions for assessment of foreign subsidy distorting market""}]",0.0,100.0,0.0,0.0,0.0,L2,12_p2
